,id,answer,score_me,score_other,score_avg,gpt2_similarity_score
1932,11.3,Objects are usually initialized at the beginning of the program and are initialized usually in the main function. They are initialized after the class's name.,1.0,3.75,2.375,0.9998764397020964
1933,11.3,"&lt;variable type&gt; &lt;variable name&gt;; or, if you want to initialize a variable to a certain value, &lt;variable type&gt; &lt;variable name&gt; = &lt;value&gt;;",1.0,3.75,2.375,0.9997702896811824
1934,11.3,"variables are set to a given value, or 0 if none is given.",1.0,1.25,1.125,0.9998671204170777
1935,11.3,"When the object is initialized, its constructor is called (whether one is provided or c++ assigns a default constructor).",5.0,5.0,5.0,0.999941077079182
1936,11.3,"Objects are initialized essentially as copies of the corresponding classes, complete with their own separate variables.",2.0,3.0,2.5,0.9999442756026234
1937,11.3,"If you had a class Gradebook, you would initialize it in your main function by use of a constructor in the Gradebook class.  If no constructor is specified or found, c++ will use a default one with no parameters.  Gradebook myGradebook;  In this bit of code, the class Gradebook has been initialized as object myGradebook.",5.0,5.0,5.0,0.9999356608720325
1938,11.3,objects are initialized by stating the classname first then assigning a name to the object. Within the object's ( ) is a place where it can be initialized.,3.0,3.75,3.375,0.9999193561903414
1939,11.3,They are initialized with a constructor.,5.0,5.0,5.0,0.9999277330574472
1940,11.3,"The value is specified after declaration,  It can initialized anywhere between the declaration and the corresponding }.",1.0,3.75,2.375,0.9999565164698277
1941,11.3,"with the default constructor for that object in its class.  if no constructor is specified, it uses the default system constructor.",4.0,5.0,4.5,0.9999135087157865
1942,11.3,initialized using the same name as the class,1.0,4.0,2.5,0.999786472444505
1943,11.3,they are initialized to a value dependent on the compiler,1.0,1.25,1.125,0.9998752518045556
1944,11.3,memory is allocated in accordance with their type and initialization input.,1.0,2.5,1.75,0.9999409412079967
1945,11.3,Objects are assigned a space in memory when they are created. the name given to the object points to the memory address where the objects data resides.,1.0,1.25,1.125,0.999875482725323
1946,11.3,using constructor,5.0,5.0,5.0,0.9998757094921032
1947,11.3,by giving them a value,2.0,1.25,1.625,0.9998141994562888
1948,11.3,"By declaring the class first, the name of the variable, and then any variables that need to be put in the constructor.  Ex. Class myClass(x, y)",5.0,5.0,5.0,0.9999188786339963
1949,11.3,"objects are initialized by giving the object a type, name, and initial value",1.0,3.75,2.375,0.9998026597684122
1950,11.3,they are initialized to 0,1.0,1.25,1.125,0.9998222094969204
1951,11.3,"obj. are initialized by the variables that call them, when they are created within a class.   e.i. classname objectname etc. ",1.0,3.75,2.375,0.9999290535569811
1952,11.4,"Name of the function, parameters it must receive in order to perform and a return type.",5.0,5.0,5.0,0.9999748379326583
1953,11.4,a function signature is the elements that make it unique such as the variables it calls for and also I suppose this includes the program it is in.,3.5,4.0,3.75,0.9999604330221666
1954,11.4,"A function signature is the return type of a function, its name, and the number and type of its parameters.",5.0,5.0,5.0,0.99995264920782
1955,11.4,function prototype that contains functions and data members.,1.0,5.0,3.0,0.9999710997008601
1956,11.4,A function signature is a declaration of the function that includes the parameter types and the number of parameters.,5.0,5.0,5.0,0.9999756650868274
1957,11.4,the declaration of the function.,2.0,3.0,2.5,0.9999744095581375
1958,11.4,"Includes the name, accepted parameters, and return type.",5.0,5.0,5.0,0.9999734940885645
1959,11.4,its return type and its input parameters,5.0,5.0,5.0,0.9999399226010603
1960,11.4,Contains the function name and its paramaters.  The return type is not included,5.0,5.0,5.0,0.9999709425436544
1961,11.4,"Return type, function name, and the parameter types",5.0,5.0,5.0,0.9999311718470593
1962,11.4,The function signature tells what the function parameters and includes all the function calls,2.5,5.0,3.75,0.9999645468213443
1963,11.4,"The function's name, as well as what it returns and what it accepts.",5.0,5.0,5.0,0.9999733201185054
1964,11.4,the body of the function that holds all the actual code,1.0,2.5,1.75,0.9999650445249021
1965,11.4,A function signature is the return type and accepted pass value type it takes,3.0,4.0,3.5,0.9999713971033225
1966,11.4,A function signature specifies the name and input variables of a function.,5.0,5.0,5.0,0.9999674949348244
1967,11.4,A function signature is the function's parameters and their type and the name of the function.  The return type is not a part of the function signature.,5.0,5.0,5.0,0.9999734781954742
1968,11.4,the name of the function and what it accepts/ returns,5.0,5.0,5.0,0.9999486966380637
1969,11.4,"the unique identifier of a function, which includes input variables along with the function name, but excludes the output type.",5.0,4.0,4.5,0.9999717156119325
1970,11.4,"The order, number, and type of data items included inside the function parameters.",4.5,5.0,4.75,0.9999747562446871
1971,11.4,"its the scope, type, and parameters of that function that give it it's properties and defines it against other functions.",5.0,5.0,5.0,0.999974957433653
1972,11.4,"is the name of the fuction, return type, and parameters that are being used",5.0,5.0,5.0,0.9999773943761174
1973,11.4,"a function signature should include the name of the function, parameters, and a body.",2.5,5.0,3.75,0.9999665796091197
1974,11.4,the name of the function and the arguments passed to that function,5.0,5.0,5.0,0.9999793088633722
1975,11.4,"A function signature, used in a function's prototype, is the set of object types it take in as parameters, with or without names given for the objects.",5.0,5.0,5.0,0.9999554443083247
1976,11.4,function name and parameter are called function signature.,5.0,5.0,5.0,0.9999726185459399
1977,11.4,fuction name and parameters,5.0,5.0,5.0,0.9999075772766675
1978,11.4,"The parameters needed, the return type, and name of the function.",5.0,5.0,5.0,0.9999358824203486
1979,11.4,"the signature of a function includes the name of the function, the number and types of parameters, and the return type",5.0,5.0,5.0,0.9999736177383162
1980,11.4,"It is what uniquely separates overloaded functions. It includes the return type, and the parameter list of the function.",4.5,5.0,4.75,0.9999724167044068
1981,11.4,"function sig is, is what is the class recognizes as the main function, or rather its specification ",0.0,3.75,1.875,0.9999672840094255
1982,11.5,A function that calls upon it self to solve a problem.  Each time it calls upon it self it splits up a problem into a simplier form until it reaches a 'base case' which is the most simplest form of the problem.,5.0,5.0,5.0,0.9999136576242706
1983,11.5,A function that calls itself to perform an opperation such as a factorial recursive function.,5.0,5.0,5.0,0.9999705500966475
1984,11.5,not answered,0.0,0.0,0.0,0.9995603538385917
1985,11.5,A base case that calls upon itself until the problem becomes smaller and terminates.,2.5,5.0,3.75,0.9999684298885114
1986,11.5,It's a function that calls itself. It runs multiple times until the base case is reached.,5.0,5.0,5.0,0.9999004148666473
1987,11.5,a function that calls itself untill it reaches a base case.,5.0,5.0,5.0,0.9999753421319217
1988,11.5,"A function that calls itself. Each time it does, it must get smaller, and eventually MUST converge to a base case, otherwise you can start an infinite loop.",5.0,5.0,5.0,0.9999329274683647
1989,11.5,a function that calls itself until a base case is met,5.0,5.0,5.0,0.9999120519057298
1990,11.5,A function that calls itself. With each function call the problem is diminished.,5.0,5.0,5.0,0.9999566122161951
1991,11.5,A function that calls itself to perform a certain task,5.0,5.0,5.0,0.999956466537563
1992,11.5,A recursive function is a function that calls itself. Usually called the base case. If the base case is not correct it causes a infinite loop.,5.0,5.0,5.0,0.9999559035174994
1993,11.5,"A function that calls itself, in order to solve a problem.",5.0,5.0,5.0,0.9999454170610348
1994,11.5,"a function that calls itself over and over until it finds the simplest form of solution, or the base case.",5.0,5.0,5.0,0.9999271770360509
1995,11.5,"A recursive function is a function that calls itself repeatedly until a base case is achieved. The fundamental idea is to break one large problem into a series of smaller, similar problems.",5.0,5.0,5.0,0.9999685530064436
1996,11.5,"A recursive function typically simplifies a problem by calling itself, until arriving at a base case, at which it recursively returns a solution.",5.0,5.0,5.0,0.9999560880424996
1997,11.5,"A recursive function is a function that breaks down a large problem into two or more smaller problems and calls itself to solve those smaller problems until a base case or terminating point is reached.  At the base case, a definite answer is called and the function no longer recurses, but unwinds itself back through function calls to determine the answer to the original large problem.",5.0,4.0,4.5,0.999949263219238
1998,11.5,a function that calls itself into a loop with a base case for a loop exit.,2.5,5.0,3.75,0.9999153158856676
1999,11.5,a function that calls itself until the base cases are met.,5.0,5.0,5.0,0.9999245273343803
2000,11.5,A recursive function only knows how to solve base cases  A recursive function calls itself directly or indirectly until a base case is reached.,5.0,5.0,5.0,0.9999760127374842
2001,11.5,a function that calls on itself and uses a base case to stop the recursion,5.0,5.0,5.0,0.9999236735469588
2002,11.5,"a function that calls itself, and which eaach calls get closer and close to the base case.",5.0,5.0,5.0,0.999956936005516
2003,11.5,A function that divides and conquers a problem.  There is a base case that will eventually be reached.  The function calls itself over and over until the base case is satisfied.,5.0,5.0,5.0,0.9999285541763162
2004,11.5,a function that calls itself in the definition code,5.0,5.0,5.0,0.9999506334257048
2005,11.5,A recursive function solves a problem by repeatedly calling itself. the initial problem is broken into successively smaller parts until a much simpler base case is reached. the solutions to each piece of the problem are then returned a step at a time.,5.0,5.0,5.0,0.9999386186482606
2006,11.5,"It invoke by itself again ana again, unless it reach bas case",4.0,5.0,4.5,0.9998323340883499
2007,11.5,"a function that solves a problem by dividing the problem into smaller problems, by calling its self again and again, until a base case is reached.",5.0,5.0,5.0,0.9999285446598911
2008,11.5,"A function that calls itself over and over again till a base case is reached, then it returns back to the original function.",5.0,5.0,5.0,0.999924962226265
2009,11.5,"a recursive function is a function that during execution, calls itself over and over until a base case is reached",5.0,5.0,5.0,0.9999507017324832
2010,11.5,A function that calls itself. Usually used to split a problem into several smaller problems of the same type.,5.0,5.0,5.0,0.9999524782434664
2011,11.5,function that calls it self till the base case is met ,5.0,5.0,5.0,0.9998940193824788
2012,11.6,"Iteration, performers  a series of checks and loops.",5.0,5.0,5.0,0.9999373503655671
2013,11.6,The alternative method is to use loops in the program instead of a function which calls itself. ,5.0,2.5,3.75,0.9999198237625097
2014,11.6,An alternative to solving a problem using recursive functions is to solve the problem using iteration.,5.0,5.0,5.0,0.9999468213461398
2015,11.6,"Iteration, this would be more efficient and has repetition structure.",5.0,5.0,5.0,0.9999179992015262
2016,11.6,One can use iteration or by using a simple while/for loop.,5.0,5.0,5.0,0.9998857322772978
2017,11.6,iteration,5.0,5.0,5.0,0.9997649044439751
2018,11.6,"Iteration. A while loop or a for loop will be able to accomplish the same desired outcome... It may be faster than recursion, but could also be harder to understand.",5.0,5.0,5.0,0.999916837747459
2019,11.6,you can also solve the problem iteratively,5.0,5.0,5.0,0.9998987706881606
2020,11.6,iterative,5.0,5.0,5.0,0.9997649044439751
2021,11.6,Using iteration loops.,5.0,5.0,5.0,0.9999790222600012
2022,11.6,Another alternative way to solve a problem instead of using recursive functions is by using iteration.,5.0,5.0,5.0,0.9999454581223907
2023,11.6,"A recursive function can often be solved using an iterative function, which runs faster, but is often more complicated.",5.0,5.0,5.0,0.9999043407943301
2024,11.6,iteration,5.0,5.0,5.0,0.9997649044439751
2025,11.6,Any recursive function can be solved using an iterative method.,5.0,5.0,5.0,0.9999269429612208
2026,11.6,"Many recursive solutions may also be solved with looping control statements, such as while, for, do-while, etc.",5.0,3.0,4.0,0.9999149623866916
2027,11.6,"Using an iterative function, which repeats a specified operation or set of operations until a terminating point or base case is reached.  ",5.0,5.0,5.0,0.9998972360700915
2028,11.6,iteratively,5.0,5.0,5.0,0.9997649044439751
2029,11.6,using an Iterative calls,5.0,5.0,5.0,0.9999677036260526
2030,11.6,Iteration.,5.0,5.0,5.0,0.9999670438488432
2031,11.6,iteration is the alternative way to solve a problem,5.0,5.0,5.0,0.9999100743647389
2032,11.6,using an iterative solution instead,5.0,5.0,5.0,0.9999163791471424
2033,11.6,"Using an iterative solution.  For, while, or do while loop.",5.0,5.0,5.0,0.9998672787185549
2034,11.6,the alternative way to solve a problem that could be solved using recursion is iteration.,5.0,5.0,5.0,0.9999317153268586
2035,11.6,"Any problem solved recursively could be solved with an iterative function. Iterative replacements for recursive functions may be more difficult to program, but often lead to more efficient solutions to a problem. ",5.0,5.0,5.0,0.9999169958779184
2036,11.6,by iteration,5.0,5.0,5.0,0.9999579980631603
2037,11.6,"itteration, like a for loop, a while loop, or a do while loop",5.0,5.0,5.0,0.999797884981787
2038,11.6,Iteration by using loops,5.0,5.0,5.0,0.999961979619359
2039,11.6,iterative functions,5.0,5.0,5.0,0.9997813547192985
2040,11.6,iteration,5.0,5.0,5.0,0.9997649044439751
2041,11.6,"the alt, way is to use a functions parameter in a call ""to"" function. ",2.5,2.5,2.5,0.999850311303107
2042,11.7,The array that is declared static retains its modified elements so once it is called upon again the latest elements are modified again.  An array that is not declared static will keep its original elements.,5.0,4.5,4.75,0.9999805948527338
2043,11.7,A static array only has a specific size and it cannot grow. Also static arrays cannot be accessed outside the program which created it.,2.0,3.75,2.875,0.9999480953181625
2044,11.7,Arrays declared as static are not created and initialized when a function is called and destroyed when the function terminates.,5.0,5.0,5.0,0.9999659168514113
2045,11.7,Static can be initialized and non-static cannot in C++.,1.0,4.0,2.5,0.9999505545422571
2046,11.7,An array declared static remains the same throughout the execution of the program.,0.5,4.0,2.25,0.9999605931111554
2047,11.7,a static array will be called only once. once it has been declared the complier will ignore the static line if it comes to it again.,3.5,5.0,4.25,0.9999604202720157
2048,11.7,"The static array will be available to the whole of the program, whereas an array that is not static is only available within the scope in which it is declared.   //pass-by-reference???",3.5,3.75,3.625,0.9999648117346451
2049,11.7,a static array has a predetermined size and that size cannot be altered,2.0,3.75,2.875,0.9999552049742428
2050,11.7,Arrays declared static can not be changed.  One not declared static can be altered.,0.5,3.75,2.125,0.9999154688338269
2051,11.7,"an array that is declared as static will retain the values stored in it's elements between function calls, and will not reinitialize them to default values.",5.0,4.0,4.5,0.9999870813064031
2052,11.7,An array that is declared static causes anything that is not initialized to be set to 0.,1.0,3.75,2.375,0.999977764104788
2053,11.7,A static array will have a null character at the end of the array.,2.5,2.5,2.5,0.9999157540241138
2054,11.7,static arrays cannot be changed while normal arrays can be changed,0.5,3.75,2.125,0.9998948050865344
2055,11.7,An array they is declared as static can be accessed outside of the method it was declared without passing it as an argument to other functions in the same class.,3.0,3.0,3.0,0.9999696578820687
2056,11.7,"A static array has class scope, allowing it to remain where other arrays might be recycled.",5.0,3.25,4.125,0.999971371371264
2057,11.7,An array that is static does not change or uninitialize if called later unless explicitly acted upon.  It does not terminate or change across objects.  An automatic local array will be cleared and uninitialized if called later outside of it's specific scope.,5.0,4.5,4.75,0.9999666113603193
2058,11.7,"one declared as static is one that is already defined. The program knows the length and the array from the start, whereas non-static arrays are declared or assigned later.",2.0,3.75,2.875,0.9999737564096298
2059,11.7,"a non static array must reinitialize itself every function call, while a static array will only initialize itself once, unless otherwise forced.",5.0,5.0,5.0,0.9999759701095982
2060,11.7,A static array retains any modified values after a function call. Automatic arrays reset to their initial values when the function ends.,5.0,3.75,4.375,0.9999667769915702
2061,11.7,"a static array is one that keeps its values and is not initialized every time a class function is called, it's data is not lost at function end.",5.0,4.0,4.5,0.9999438222879699
2062,11.7,an array that is declared as static can only be used in the function that its being called in. Its a constant array. Static is another way of say const.,0.5,4.0,2.25,0.9999606917629194
2063,11.7,Values in an array that is not delcared as static will remain constant.  When an array is declared const values within the array can be manipulated.,0.5,3.75,2.125,0.9999738445362917
2064,11.7,the data of a static array cannot be changed,0.5,3.75,2.125,0.9999016991722992
2065,11.7,"Standard arrays terminate when the functions that call them finish. A static array is not removed from memory when it's parent function terminates, leaving it available for other functions (or new instances of the original function).",5.0,2.5,3.75,0.9999833569731071
2066,11.7,by defining static array it doese not lose scope in locala function. static array makes programm more scalable. non static array lose scope inside the local function.,4.0,4.5,4.25,0.9999259022721528
2067,11.7,static arrays can be called from anywhere,3.0,1.25,2.125,0.9999384528407244
2068,11.7,A static array cannot be changed. A regular array can be changed when it is passed to a function or manually.,0.5,3.75,2.125,0.999912885232649
2069,11.7,"a static array can be can be edited throughout the program, while a non-static array can only be edited within a given function",3.0,3.75,3.375,0.9999497806661737
2070,11.7,"An array that is declared static is allocated when the program begins to run, and is not freed until the program exits, but has limited scope. A non-static array is allocated and freed every time that it comes in and out of scope.",5.0,3.75,4.375,0.9999909623627932
2071,11.7,static has a predetermined size that cannot be passed while vis versa. ,2.0,3.75,2.875,0.999960453248545
2072,11.8,the type char[] has a  null ('\n' ) element at the very end.,5.0,5.0,5.0,0.9999684953885565
2073,11.8,a variable char is basically any non command key on the keyboard that you can press. A string is a collection of letters or numbers that is stored together to be used later. Comonly strings are used for words. Chars can be used for less but can have opperations performed on them in a useful way.,0.0,3.75,1.875,0.9999733736698077
2074,11.8,The programmer must provide the null terminating character in a string of characters using type char[] and must also ensure that the array is large enough to contain the input string of characters and the null terminating character.,5.0,5.0,5.0,0.9999772590687654
2075,11.8,String of characters are followed by a null statement.  type string is for example   string s;,5.0,5.0,5.0,0.9999583408457065
2076,11.8,String contains a word where as char can contain phrases or a string of characters.,0.0,3.75,1.875,0.9999738415392234
2077,11.8,a string is a variable with a single entinty of letters combined into one while in a char[] each letter is assigned a memory value and each has its own variable assigned i.e. char[0] char[1].,0.0,4.0,2.0,0.9999762497836766
2078,11.8,"A string contains a null character at the end of the string, which makes it easily possible to get the string length. A char array can have a virtually unlimited length, therefore, its size must be declared/limited.",5.0,2.5,3.75,0.9999798547880429
2079,11.8,an array of characters stores a null character at the end,5.0,5.0,5.0,0.9999799930030385
2080,11.8,"When you read a string of characters, you also read in the white space.  When you read characters declared char you only read the characters, no white space.",1.5,4.0,2.75,0.9999727210630579
2081,11.8,"Character arrays will terminate at any whitespace, including spaces. Strings terminate when they encounter the new line character.",1.5,5.0,3.25,0.9999629927208332
2082,11.8,The difference is that a string that is declared a variable of type char[] is each char is included in the array versus the string of characters that is read into a variable.,0.0,3.75,1.875,0.9999709507787063
2083,11.8,"An array of strings reads the string literals, meaning anything within ""quotes"". A char array reads a string as each individual character.",0.0,3.75,1.875,0.9999517512688371
2084,11.8,character arrays can call on individual letters were a string array can only call words.,0.0,3.75,1.875,0.9999712345595704
2085,11.8,The character array has an end of line character at the end of it.,4.5,5.0,4.75,0.9999204318615145
2086,11.8,"Type char[] may contain a null value as the last element, whereas type string will not.",5.0,5.0,5.0,0.9999673990845057
2087,11.8,The variable of type string has a terminating character \0 at the end of it.,2.5,5.0,3.75,0.9999826697720307
2088,11.8,the one that is type string has an extra string member. The /0 at the end. ,2.5,5.0,3.75,0.9999728084587637
2089,11.8,"a string has variable size and function calls available, while an character array usually has a static size.",2.5,4.0,3.25,0.9999319831902714
2090,11.8,a string char[] adds a null value to the end of the string.,5.0,5.0,5.0,0.9999634210823031
2091,11.8,"char array needs an end character signature and is made up of characters each separate from each other, a string is an object in itself, with a value that the user enters.",5.0,5.0,5.0,0.9999725395394803
2092,11.8,"the variable of type char[], each character is stored into a different memory address and can be accessed easly, where as in a string of character, its not easy to be able to access each character in the string.",0.0,4.0,2.0,0.9999657222372003
2093,11.8,"When the string is passed into the array char, individual characters are stored and can be manipulated.  Although when a word is stored into a string variable, it is stored as one word and not as individual characters.",0.0,4.0,2.0,0.9999711264673075
2094,11.8,"a string variable can change in size and is passed to functions by value, whereas a type char[] cannot change in size and is passed to functions by reference only",0.0,3.75,1.875,0.9999748378850177
2095,11.8,"A string type string acts as a single object, with individual char entities accessible only through specific string class functions. A char array is less robust, but allows direct access to specific char entities.",1.5,3.75,2.625,0.9999691849628433
2096,11.8,"In arrays strings are stored as a characters (char[]), each character of string will be stored in each memory location of the array, while string of characters is only one memory location.",0.0,3.75,1.875,0.9999669420611058
2097,11.8,"an array of characters has one more element, its last element,the terminating element, or null, which doesnt exist in a variable of type string",5.0,5.0,5.0,0.9999739944798249
2098,11.8,A string of characters is a specific variable type that has no extra data at the end. A string of type char[] is all the characters and a null ('\0'),5.0,5.0,5.0,0.9999461460833817
2099,11.8,a string of characters will have a null character or value at the end of the string,5.0,5.0,5.0,0.9999790808098703
2100,11.8,"when the characters are put in a char array, there is also a null terminating character added to the end, '\0'",5.0,5.0,5.0,0.9999843391868547
2101,11.8,"string of characters that is read into a variable of type string includes, ",0.0,3.0,1.5,0.999971960015943
2102,11.9,"For example we have an array on n elements, the divide and conquer splits up the array into equal halves and repeats this process until each element is by itself",3.0,4.5,3.75,0.9999828440741172
2103,11.9,Divide and coquer means dividing a problem into 2+ problems which are solved and then merged  back together for a final solution to the whole problem.,5.0,5.0,5.0,0.9999920439704528
2104,11.9,The divide and conquer paradigm divides a problem into smaller and smaller portions that are easier to solve.,4.0,4.5,4.25,0.9999791544523499
2105,11.9,"Divide elements,recur then conquer, which works in merge sort and quicksort.",3.0,4.5,3.75,0.9999890694665139
2106,11.9,"To divide and conquer, you divide the program in half once or multiple times to the extent that the program as a whole is easier to work in groups to solve the problem.",4.0,4.5,4.25,0.9999849997619046
2107,11.9,to divide one larger string/line of values and sepereate them into smallers lines to easily manipulate them and then replace them in the order in which they should be.,2.0,5.0,3.5,0.9999748523528179
2108,11.9,"Split the problem into smaller, more manageable parts, and proceed to address the smaller problems.",4.0,4.5,4.25,0.9999865140000365
2109,11.9,dived and conquer is the breaking up of a large complex program into small easy to solve components.,4.0,4.5,4.25,0.9999732012010076
2110,11.9,Dividing a larger problem into the smallest incident of the problem and solving the smallest incident.,4.0,4.5,4.25,0.9999416187654245
2111,11.9,"Break up very large data structures into smaller sub-units, that are easier to manipulate.",4.0,4.5,4.25,0.9999838189746247
2112,11.9,The divide-and-conquer technique is where it takes the sorting algorithm and breaks up the array into smaller elements of the array to tackle the problem and run the algorithm.,4.0,4.25,4.125,0.9999808929639242
2113,11.9,"The divide-and-conquer paradigm divides the problem into two pieces and works on each piece separately, allowing for a faster approach to 2 separate smaller problems. ",4.0,4.5,4.25,0.9999858202475518
2114,11.9,"Take a problem and divide it into a smaller problem and solve that smaller problem, or divide it into a smaller problem and solve it, thus solving the whole problem in the process.",4.5,4.5,4.5,0.9999830686806368
2115,11.9,The idea is to split the problem into half and solve for the smaller split-problems. ,4.0,4.5,4.25,0.9999886688243678
2116,11.9,"The divide and conquer paradigm, splits a large problem into simpler problems, at which point it solves the simpler problems and merges the simple solutions together to answer the large problem.",5.0,5.0,5.0,0.9999960217829572
2117,11.9,"Divide-and-conquer refers to abstraction, the act of separating large, complex problems into smaller, easier problems that can be solved by a relatively simple algorithm.",4.0,4.5,4.25,0.9999909343860557
2118,11.9,"It takes a large problem and splits it into two or more easier or faster solutions, and  makes for better readability. ",4.0,4.5,4.25,0.9999935152096692
2119,11.9,it is the taking of a larger problem and splitting it into simpler smaller problems.,4.0,4.5,4.25,0.9999641633347088
2120,11.9,It divides the problem into singular units and works on the problem piece by piece until the problem is solved.,4.0,4.5,4.25,0.9999711100934614
2121,11.9,"smaller parts are easier to compare than comparing the whole, so it divides the problem down in halves until it can easily compare, then works backwards putting it back together to give the solution.",5.0,5.0,5.0,0.9999933712566498
2122,11.9,"a divide-and-conquer paradigm. takes some data, divides it into two parts, and works on each part indiviually until the item is found.",4.0,4.5,4.25,0.9999846913451209
2123,11.9,"The idea of divide and conquer is to take a large problem, split it into n smaller problems, making the program easier to read and modify.",4.0,4.5,4.25,0.9999932687167804
2124,11.9,the divide and conquer paradigm is a recursive solution that keeps dividing the problem into halves until a base case is reached.,4.0,4.5,4.25,0.9999948144483884
2125,11.9,"dividing and conquering means breaking a problem into two smaller problems, solving both of those, and putting the two solutions together.",5.0,5.0,5.0,0.9999918118053247
2126,11.9,"Divide the big problem into small problem, solve small problem and join small solved elements of the problem. if there is two ore more elements in the array, divide the array into parts and compare the elements, after comperison, conquer the elements. If array have n element, first half have n/2 elements",5.0,5.0,5.0,0.9999794796499881
2127,11.9,"divide the array in half, sort each half, then sort them back in one array",3.0,3.0,3.0,0.9998191753711183
2128,11.9,You take a class and break down everything it is supposed to do into easily managed functions.,1.0,4.5,2.75,0.9999779663178474
2129,11.9,"this is shown by the use of .cpp and header files.  by splitting the program up into smaller subsections of individual code, it becomes easier to write and keep up with as opposed to having all of your code in one file",1.0,4.5,2.75,0.9999717121573555
2130,11.9,"When a problem is too big, split it into smaller problems of the same type, and solve those, then from the solutions of the smaller problem, give the solution to the larger original problem.",5.0,4.5,4.75,0.9999851976055504
2131,11.9,it is the separating of large program into smaller classes then until target is reached.  ,1.5,5.0,3.25,0.9999793460321522
2132,11.11,"It uses the divide and conqure technique recursively and then when merging back together it compares each element together in a sorted list, this is done by reversing the divide and conquer technique",5.0,5.0,5.0,0.9999904671556202
2133,11.11,A merge sort works by removing all items to sepperate memory locations and merging them back together in order.,2.0,5.0,3.5,0.9999831802818319
2134,11.11,"It divides the array into two halves, sorts each half, then merges the two halves together.",5.0,5.0,5.0,0.9999967800035958
2135,11.11,"Divide into two sublists and then those sublists break into length 1, then merges the sublists sorted. ",5.0,5.0,5.0,0.9999873724780842
2136,11.11,"Merge sort uses the ""divide and conquer"" idea where it divides the array in half multiple times and then joins each element of the array back into one sorted array. This is one of the best sorting algorithms besides Quicksort.",5.0,5.0,5.0,0.9999879426977604
2137,11.11,divides the line in half coninuously until you get to only a single value then recombine the values to form a sorted line.,5.0,5.0,5.0,0.9999751309031913
2138,11.11,"Continually split array in half, sort each side of the halves, then put them back together once organized.",5.0,5.0,5.0,0.9999217503766689
2139,11.11,merge sort splits the array of elements into smaller arrays until the arrays reach size 1 and then the merge sort merges the smaller arrays into arrays of size 2 then it moves to the next step and merges the next arrays.,5.0,5.0,5.0,0.9999780683022796
2140,11.11,By divide and conquer.,1.5,5.0,3.25,0.9999698392516897
2141,11.11,"Break a single array down into many arrays with individual elements, then sort the elements as you reconstruct them back into a single array.",5.0,5.0,5.0,0.9999735365084479
2142,11.11,"Merge sort breaks the array in half, and continues to do so until it has 2 elements to compare and sorts them, after doing so it ""merges"" back as it keeps on sorting the algorithm as it does so.",5.0,5.0,5.0,0.9999728360573087
2143,11.11,"Merge sort divides the problem in half, organizes each half, then brings the two halves together again.",5.0,5.0,5.0,0.9999851587577449
2144,11.11,"Take an array and split it into two, then solve these simpler problems and merge the two answers in correct order.",5.0,5.0,5.0,0.9999858205378185
2145,11.11,"A merge sort recursively divides the array into half until only one element remains, then it sorts the data on its way out of the recursive call by merging the cells.",5.0,5.0,5.0,0.999988815996912
2146,11.11,"Merge sort recursively divides an array into two arrays until all arrays have 1 element, at which point it merges the 1 element arrays into larger sorted arrays, the final returned array being the sorted version of the initial array.",5.0,5.0,5.0,0.9999925514770422
2147,11.11,Merge sort continuously breaks an array in half then sorts the arrays as it concatenates them back together into one sorted array.,5.0,5.0,5.0,0.9999828547567898
2148,11.11,"It takes an array, splits itself in half, sorts the two halves (either by recursion or iteration) and compares them together giving a third array a full sorted list with both halves rejoined. ",5.0,5.0,5.0,0.999989131780087
2149,11.11,"it splits a large array into small arrays and recurs until the array is a size of 1, and then merges all of the arrays back together until the source array is completely sourted.",5.0,5.0,5.0,0.9999862638369749
2150,11.11,Mergesort divides the array into smaller halves and then combines the sorted subarrays into one sorted array.,5.0,5.0,5.0,0.9999713056329327
2151,11.11,"merge sort breaks the array down in halves until it is comparing two values, sorts those two values, then merges that back with the other broken down parts that it sorted, each level merging more sets together till you return back to your whole array in order.",5.0,5.0,5.0,0.9999795387203447
2152,11.11,"Divides the data into twor separate arrays, sorts the two arrays and merges them back to back together recursively. ",5.0,5.0,5.0,0.9999844549643555
2153,11.11,"Take the initial array and split it into two, temporary, smaller arrays, sort the two smaller arrays, and merge them back into a single array.",5.0,5.0,5.0,0.9999878301619542
2154,11.11,merge sort divides the data into halves until data of one element is reached and then merges each element together according to its placement in comparison to the rest of the data,5.0,5.0,5.0,0.9999855035391979
2155,11.11,"merge sort uses the divide and conquer strategy, sorting an array in parts, then merging the sorted parts back together.",5.0,5.0,5.0,0.9999856166914887
2156,11.11,"Divide recursuivly big array into two arrays, sort two array and merge them togather recuruivly.",5.0,5.0,5.0,0.9999828201681958
2157,11.11,"divides an array in half and sorts each half by calling its self, thus dividing each half again and again and sorting it until the array is sorted. then putting the elements back in the original array sorted.",5.0,5.0,5.0,0.9999780491933442
2158,11.11,Merge sort takes an array and splits it in half and sends each half back to itself recursively and merges and sorts the two halves when it starts going back up.,5.0,5.0,5.0,0.9999886442323916
2159,11.11,"merge sort splits an array into two halves and then sorts the two smaller arrays, and then merges them back together to form a sorted array",5.0,5.0,5.0,0.9999918738313386
