,id,answer,score_me,score_other,score_avg,bert_distance,bert_similarity_score,normalized_bert_score,elmo_similarity_score,normalized_elmo_score,gpt_similarity_score,normalized_gpt_score,gpt2_similarity_score,normalized_gpt2_score
1812,10.5,"it is a binary tree where each node has a unique key, the left child of a node has only values less than that node, and the right child of each node has higher values than that node.",5,5,5,0.01055037975,0.9894496202,0.9865374823,0.5732750893,0.6254864686,0.9897825608,0.8831785539,0.9999067071,0.889997212
1813,10.5,"Binary search trees are a fundamental data structure used to construct more abstract data structures such as sets, multisets, and associative arrays.",2,3,2.5,0.0425183773,0.9574816227,0.9457456112,0.08453196287,0.1965428809,0.9846354372,0.8243287366,0.999927515,0.9145320341
1814,10.6,"For every node in the binary tree we first visit its left sub-tree (if its there) and then visit the parent node itself, and then the right sub-tree (if its there).",5,5,5,0.02865117788,0.9713488221,0.963440464,0.4498743713,0.5171842873,0.988185238,0.8649155075,0.9999799611,0.9763718504
1815,10.6,The inorder traversal of a binary tree visits the node of a binary tree in order according to their data values.,2,3,2.5,0.03799170256,0.9620082974,0.9515217481,0.1517774314,0.2555606163,0.9889161512,0.8732724298,0.9999476343,0.9382549361
1816,10.6,Traverses the binary tree in inorder.  It lets you visit the nodes in order according to their data values.,2,4,3,0.0355232954,0.9644767046,0.9546714902,0.2466986626,0.338867882,0.9859247616,0.8390702725,0.9999679562,0.9622167755
1817,10.6,Its used to visit nodes of a binary search tree in a search key order.,3,4,3.5,0.04480338097,0.955196619,0.942829896,0.08275519311,0.1949835055,0.9866316511,0.8471525185,0.999918883,0.9043539062
1818,10.6,(Left side of tree) (Root) (Right side of tree),5,5,5,0.09472751617,0.9052724838,0.8791255965,0.2415058315,0.334310413,0.9853115755,0.8320593882,0.9997437341,0.6978337278
1819,10.6,printing a tree in order from least to greatest. This done by going as far left down the tree as possible and printing the parent and then right tree. Then move up the tree.,5,5,5,0.02288711071,0.9771128893,0.9707955411,0.4683680534,0.5334151987,0.9843705121,0.8212997062,0.9999682354,0.962545978
1820,10.6,"The in order is to go from left,root,right",5,5,5,0.03121238947,0.9687876105,0.9601723014,0.3804121614,0.456221037,0.9883759717,0.8670962684,0.999894685,0.8758217395
1821,10.6,"Inorder traversal of a binary tree will retrieve start at the furthest left hand leaf and checks it, itâ€™s parent, and itâ€™s right side sibling, then it goes up a level and repeats until it gets to the root.",4,5,4.5,0.02255392075,0.9774460793,0.9712206989,0.3682671487,0.4455620118,0.9891589191,0.8760481246,0.9999716246,0.9665422126
1822,10.6,traverse the left subtree. visit the root. traverse the right subtree.,5,5,5,0.02037322521,0.9796267748,0.9740033145,0.735080421,0.7674943164,0.9875595524,0.8577617098,0.999944135,0.9341289054
1823,10.6,postorder,0,3,1.5,0.4666769505,0.5333230495,0.4045099008,0.08874807507,0.2002431361,0.9586595191,0.5273321734,0.9996219819,0.5542742367
1824,10.6,in order starts with the root then does right child then left child recursively,0,3,1.5,0.04069012403,0.959309876,0.9480785028,0.4643444717,0.5298839171,0.9820393155,0.7946458888,0.9999600697,0.9529177311
1825,10.6,Left Child -&gt; Parent -&gt; Right Child,5,5,5,0.1241310239,0.8758689761,0.8416060711,0.2161758989,0.3120796919,0.9885762757,0.8693864514,0.9997293802,0.6809088599
1826,10.6,it goes from lowest to highest inside of the tree,1,3,2,0.04856318235,0.9514368176,0.9380323063,0.05541334301,0.1709870324,0.9876567485,0.8588730049,0.9999684247,0.9627691689
1827,10.6,"starting by displaying the node furthest to the right, then  the node, then the node on the right, in recursive order.",3,5,4,0.01619249582,0.9838075042,0.9793380176,0.483276993,0.5464999741,0.9964031214,0.9588749634,0.9999806276,0.9771577552
1828,10.6,It travels left to right,3,4,3.5,0.05703401566,0.9429659843,0.9272233359,0.2049622387,0.3022380647,0.9856753235,0.8362183133,0.9999336934,0.9218171065
1829,10.6,void inorder(ptNode ptr) { if (ptr) { inorder (ptr-&gt;left); cout&lt;&lt;ptr-&gt;data; inorder(ptr-&gt;right); } },5,5,5,0.1325492859,0.8674507141,0.8308641828,0.1713630855,0.2727498928,0.9818862315,0.7928955975,0.9998959453,0.8773078504
1830,10.6,"the root is in the middle.  The left subtree is traversed first, then the root, and finally the right subtree.",5,5,5,0.00976151228,0.9902384877,0.9875440946,0.7952581048,0.8203090369,0.9881834687,0.864895278,0.9999754467,0.9710488971
1831,10.6,"a traversal that visits the left branch first, then the parent node, then the right branch, recursively.",5,5,5,0.01411813498,0.985881865,0.9819849478,0.5598034263,0.6136631137,0.9932057958,0.9223182302,0.9999811701,0.9777974266
1832,10.6,"Inorder traversal visits the left branch of a node (all the way to it's deepest left-most leaf) before visiting the node itself. After visiting the entire left branch and the node, it visits the node's right branch following the same pattern of left child, node, right child.",5,5,5,0.02137982845,0.9786201715,0.9727188665,0.2975172997,0.3834686698,0.9897086721,0.8823337441,0.9999807185,0.9772650048
1833,10.6,left middle right,5,5,5,0.1331210732,0.8668789268,0.8301345695,0.2912643552,0.3779807964,0.965305771,0.6033223263,0.9997819974,0.7429504759
1834,10.6,"You traverse all the nodes to the left, then visit the root, then traverse all the nodes on the right.",5,5,5,0.0144957304,0.9855042696,0.9815031278,0.6404821277,0.684470476,0.9939287997,0.9305847201,0.9999794894,0.9758157505
1835,10.6,"you would go to the furthest down left most node, then to the root then to the right (if left and right exist) then you would return one node previous and do the same until you reached the root, then go to the furthest down left most node on the right side of the root and continue this process",5,5,5,0.02076357603,0.979236424,0.9735052183,0.4671735466,0.5323668442,0.9867064515,0.8480077509,0.9999446265,0.9347084292
1836,10.6,"it means that you traverse one subtree of a node, then look at the node itself before traversing the other subtree of the node",4,4,4,0.02273654938,0.9772634506,0.9709876606,0.3614657521,0.4395927914,0.9895924203,0.8810045751,0.9999667781,0.9608276041
1837,10.6,"Level order traversal is a traversal method by which levels are visited successively starting with level 0 (the root node), and nodes are visited from left to right on each level, with Push and Pop methods. ",0,4,2,0.03249228001,0.96750772,0.9585391329,0.1800694019,0.280390959,0.9903212872,0.8893381009,0.9999587319,0.9513402748
1838,10.7,This is on the runtime order of log(n) where n is the number of nodes in the binary tree.,5,5,5,0.01546615362,0.9845338464,0.9802648463,0.6247013211,0.6706205098,0.9927824834,0.9174782732,0.9999514944,0.942806443
1839,10.7,In a binary search tree of size 'n' it takes log(n) comparisons to find a specified element.,5,5,5,0.02684372663,0.9731562734,0.9657468118,0.4854177237,0.5483787784,0.9899409643,0.8849896655,0.9999395083,0.9286734725
1840,10.7,n-1/2 is the algorithm to compare and find an element.,0,4,2,0.05772316456,0.9422768354,0.9263439667,0.249893263,0.3416716111,0.9865025928,0.8456769254,0.9999383862,0.9273504169
1841,10.7,At most its equivalent to the height of the tree.,5,5,5,0.02705991268,0.9729400873,0.9654709536,0.5081512928,0.5683308108,0.9872250265,0.8539368957,0.9999597573,0.9525493642
1842,10.7,Log(n),5,5,5,0.1170979142,0.8829020858,0.8505804744,0.3916634619,0.4660956991,0.9817251541,0.7910539136,0.9998124325,0.778836818
1843,10.7,O(log n),5,5,5,0.1532562375,0.8467437625,0.804441655,0.1015593857,0.2114869352,0.9835749515,0.812203637,0.9998689648,0.8454947877
1844,10.7,Depends on what half of the tree and the levels you have.,3,4,3.5,0.02305495739,0.9769450426,0.970581365,0.449853152,0.5171656643,0.9851439476,0.830142808,0.9999279576,0.9150538793
1845,10.7,O(log n) in balanced trees,5,5,5,0.0507978797,0.9492021203,0.9351807832,0.4576035142,0.5239677408,0.9838604628,0.8154680401,0.9999196813,0.9052952786
1846,10.7,n-1,2,3,2.5,0.6583672166,0.3416327834,0.1599088862,-0.05836266279,0.07113194393,0.9584800896,0.5252806601,0.9995353932,0.4521764693
1847,10.7,log(n),5,5,5,0.1817073226,0.8182926774,0.7681374419,0.09704979509,0.2075291098,0.9743966247,0.7072629183,0.9998137991,0.7804482872
1848,10.7,O(nlog(n)),0,5,2.5,0.1142217517,0.8857782483,0.8542505213,0.298514843,0.38434416,0.9819704347,0.7938583384,0.9998032311,0.7679874036
1849,10.7,nLog(n),0,4,2,0.1318912506,0.8681087494,0.8317038503,0.2716436684,0.3607607736,0.9817251541,0.7910539136,0.9997677759,0.7261817147
1850,10.7,logn,5,5,5,0.3445316553,0.6554683447,0.560369996,0.1776259392,0.2782464631,0.9584800896,0.5252806601,0.9995353932,0.4521764693
1851,10.7,"at the minimum log(n)/log(2), at the maximum N searches, where N is the number of nodes.",4,5,4.5,0.028198421,0.971801579,0.9640181918,0.4634828568,0.529127724,0.990596079,0.8924799427,0.9999533142,0.944952162
1852,10.7,O(n),2,4,3,0.1197960973,0.8802039027,0.8471375332,0.271219492,0.3603884967,0.9817251541,0.7910539136,0.9998827541,0.8617539013
1853,10.7,It takes at most 3 comparisons to find and element in a binary search tree,0,3,1.5,0.04195934534,0.9580406547,0.9464589484,0.1827496588,0.2827432766,0.9845316438,0.8231420117,0.9999274453,0.9144498906
1854,10.7,log (n)   where n equals the number of nodes.,5,5,5,0.03227484226,0.9677251577,0.9588165882,0.4945946634,0.5564328854,0.9849413265,0.8278261334,0.9999548449,0.9467570812
1855,10.7,it takes as many comparisons as the number of levels of the binary search tree. it only compares one number at each level,5,5,5,0.02381432056,0.9761856794,0.9696124008,0.3039050996,0.3890748987,0.9874070863,0.8560184829,0.9999626001,0.955901306
1856,10.7,At most it takes one less comparisons than the tree's height. In big-O notation it takes O(log n) comparisons if the tree is balanced.,5,5,5,0.02302616835,0.9769738317,0.9706181005,0.4946247339,0.5564592767,0.9909995876,0.8970934716,0.9999524243,0.9439029178
1857,10.7,O(log n),5,5,5,0.1532562375,0.8467437625,0.804441655,0.1015593857,0.2114869352,0.9835749515,0.812203637,0.9998689648,0.8454947877
1858,10.7,log n comparisons,5,5,5,0.1334882379,0.8665117621,0.8296660593,0.1948622465,0.2933738441,0.970171875,0.6589590955,0.9998882138,0.8681914654
1859,10.7,(n^k)-1   where k is the height of the tree,0,3,1.5,0.03219753504,0.967802465,0.958915234,0.5439417958,0.5997422127,0.9887204291,0.8710346337,0.9999571149,0.9494336443
1860,10.7,"it takes h comparisons, where h is the height of the tree",5,5,5,0.03207457066,0.9679254293,0.9590721392,0.3584406376,0.4369378109,0.9882638746,0.8658146025,0.9999542977,0.9461118586
1861,10.7,2 way key comparison,0,2,1,0.18827492,0.81172508,0.7597570425,-0.06763586402,0.06299335335,0.9767493823,0.7341632544,0.9999178298,0.9031120633
1862,11.1,"The name of the class file, the parameters it must take to perform its function.  Also a brief description of what the class does.",1.5,3.75,2.625,0.08230865002,0.91769135,0.8949723441,0.3129346669,0.3969996649,0.9855147507,0.8343823987,0.999857984,0.832547168
1863,11.1,"access specifiers and functions, oftentimes a constructor.",3,3,3,0.06724959612,0.9327504039,0.9141880296,0.3803429306,0.4561602769,0.9930078021,0.9200544625,0.9997756568,0.7354742295
1864,11.1,"The elements typically included in a class definition are the function prototypes, usually declared public, and the data members used in the class, which are usually declared private.",5,5,5,0.0669606328,0.9330393672,0.9145567532,0.4356227815,0.5046764325,0.9878959622,0.8616080633,0.9999135985,0.8981229108
1865,11.1,"Class is user defined.  It contains members, data and functions.  The keyword class is used and includes brackets ({})",2.5,5,3.75,0.0493530035,0.9506469965,0.9370244772,0.5423942208,0.5983839893,0.9921729931,0.9105096447,0.9998948593,0.8760272658
1866,11.1,Member functions and data members.,5,5,5,0.009306311607,0.9906936884,0.9881249408,0.9472655058,0.9537177672,1,1,0.9999129336,0.897338979
1867,11.1,the functions and variables used when the object is defined for the class.,5,3,4,0.07392030954,0.9260796905,0.9056760519,0.3690985739,0.4462917091,0.9938251484,0.9293996195,0.9998964677,0.8779237373
1868,11.1,"Data members, functions and function definitions, variables.",5,5,5,0.03909814358,0.9609018564,0.950109905,0.7441151738,0.7754236337,0.9917371041,0.9055258919,0.99988224,0.8611477397
1869,11.1,return type and input parameters,1.5,2.5,2,0.09273374081,0.9072662592,0.881669698,0.186681971,0.2861944557,0.9874754114,0.8567996805,0.9999228328,0.9090111779
1870,11.1,Constructor Data members Methods,5,4,4.5,0.1062005758,0.8937994242,0.864485719,0.5443158746,0.6000705215,0.9976073536,0.9726435938,0.9998984038,0.8802066597
1871,11.1,"Function members and member attributes, or in other words, the class variables and functions.",5,5,5,0.04207408428,0.9579259157,0.9463125389,0.7314831018,0.7643371427,0.9921927066,0.9107350397,0.9999233926,0.9096713128
1872,11.1,"The elements that are included in a class definition is the access-modifier, data types, variables, and function signatures.",4,4,4,0.06482881308,0.9351711869,0.9172770022,0.517000556,0.5760973337,0.9882836591,0.866040809,0.9998766272,0.8545296109
1873,11.1,The variables and function prototypes.,5,3,4,0.06274741888,0.9372525811,0.9199329072,0.5692280531,0.6219346024,1,1,0.9998465108,0.81901903
1874,11.1,public and private variables and initiations of functions included in the class.,4.5,2.5,3.5,0.0552060008,0.9447939992,0.9295559233,0.3989805579,0.4725175212,0.9942242569,0.9339628408,0.9998196125,0.7873028469
1875,11.1,The return value and the accepted value.,1.5,1.25,1.375,0.08906579018,0.9109342098,0.886350084,0.1560801566,0.2593368871,0.9989753796,0.9882849671,0.9999184727,0.9038701665
1876,11.1,"A class definition typically includes the class name, the classes constructor(s), and any extra functions and class variables.",5,2.5,3.75,0.06317251921,0.9368274808,0.9193904698,0.3340668678,0.4155462625,0.9849258655,0.8276493594,0.9999085805,0.8922061278
1877,11.1,"Parameters and their type, Class name, and return type, and the code to be executed in the class.",2,3.75,2.875,0.07761389017,0.9223861098,0.9009629614,0.2572424412,0.34812159,0.9812102691,0.7851669585,0.9999364766,0.92509881
1878,11.1,"data members, class variables, and functions",5,5,5,0.0401057601,0.9598942399,0.948824164,0.6880886555,0.7262521681,0.992521451,0.9144937496,0.9999205561,0.9063267241
1879,11.1,"Constructor, functions, and variables native to the class.",5,3,4,0.0686609745,0.9313390255,0.9123870796,0.4541734755,0.5209573801,0.9876010244,0.8582358811,0.9998623446,0.8376888539
1880,11.1,functions and data members,5,5,5,0.04547643661,0.9545235634,0.9419710622,0.8277928233,0.8488630116,0.9971142334,0.967005487,0.9999205601,0.9063314018
1881,11.1,data members and function definitions,5,5,5,0.03288936615,0.9671106339,0.9580324422,0.7399555445,0.7717729504,0.9996644236,0.9961631761,0.999914768,0.8995018617
1882,11.1,member functions and data members,5,5,5,0.03643769026,0.9635623097,0.9535047022,0.8774701357,0.8924621201,0.9996644236,0.9961631761,0.9999076513,0.8911105212
1883,11.1,"constructor, and function definitions.",3.5,2.5,3,0.07723748684,0.9227625132,0.9014432604,0.5137832761,0.5732737,0.9909381415,0.8963909257,0.999889907,0.8701880475
1884,11.1,class name data of class definition of functions and methods,5,3.75,4.375,0.07031148672,0.9296885133,0.9102809896,0.3023711145,0.3877286024,0.9855586932,0.8348848169,0.9999142348,0.8988732121
1885,11.1,"A class definition includes the definitions of the class' constructor(s) and any public or private functions. Of course, it also #includes the class header and any necessary C libraries",3,2.5,2.75,0.0684543848,0.9315456152,0.9126506926,0.2685474753,0.3580434112,0.9799352196,0.7705886352,0.9998916471,0.8722397181
1886,11.1,"Class name, {}, semicoln at the end of the defination, private and bublic followed by "": """,2.5,2.5,2.5,0.09106898308,0.9089310169,0.8837939656,0.1165724248,0.2246630731,0.978054869,0.7490895811,0.9998462713,0.8187365873
1887,11.1,"a constructor, private and public variables, and function prototypes",5,2.5,3.75,0.06810921431,0.9318907857,0.9130911378,0.3748490214,0.4513385679,0.9853630557,0.8326479878,0.9998586181,0.8332949168
1888,11.1,"Data variables and Functions, Data members",5,5,5,0.04974293709,0.9502570629,0.9365269133,0.6929107904,0.730484297,0.9980255306,0.977424836,0.9998725516,0.8497240762
1889,11.1,class definitions include the name of the class and type of parameters,1.5,3.75,2.625,0.08422237635,0.9157776237,0.8925303871,0.1603978276,0.263126275,0.9879937541,0.8627261695,0.9998582157,0.8328203325
1890,11.1,"class variables, class function prototypes",5,3.75,4.375,0.09330606461,0.9066939354,0.8809394001,0.3152658641,0.3990456315,0.9872189896,0.8538678731,0.9998746494,0.8521975641
1891,11.1,input  & return type elements,1.5,3,2.25,0.1290214658,0.8709785342,0.8353657591,0.1736927778,0.2747945386,0.9909375575,0.8963842487,0.9998603552,0.8353430635
1892,11.2,Public and private specifiers.,5,5,5,0.0139555335,0.9860444665,0.9821924309,0.8406403661,0.8601386098,0.991221798,0.8996341225,0.9999370158,0.9257345521
1893,11.2,"Public, Private, Restricted",4.5,4.75,4.625,0.06094533205,0.9390546679,0.9222324098,0.685988009,0.7244085436,0.9788153926,0.757785055,0.9999008554,0.88309735
1894,11.2,The access specifiers are public and private.,5,5,5,0.03357189894,0.9664281011,0.9571615153,0.7390930653,0.7710159988,0.9896643388,0.8818268583,0.9999312757,0.9189663876
1895,11.2,public private protected,5,4.75,4.875,0.1032663584,0.8967336416,0.8682298452,0.630900085,0.6760608319,0.9857390907,0.8369473977,0.9998106176,0.7766968319
1896,11.2,Public or Private.,5,5,5,0.02396506071,0.9760349393,0.9694200531,0.9326405525,0.9408822314,0.991371324,0.9013437333,0.999918441,0.9038327623
1897,11.2,public: the function or variable can be used outside the class private: the function or variable can only be used with the class,5,5,5,0.1035807729,0.8964192271,0.8678286453,0.2263763249,0.3210320578,0.9771871518,0.739168507,0.9996314227,0.5654060002
1898,11.2,Public and Private,5,5,5,0.04480147362,0.9551985264,0.9428323299,0.8223763704,0.8441092819,0.9919989772,0.9085200273,0.9999412089,0.9306786905
1899,11.2,public private and protected,5,4.75,4.875,0.05364519358,0.9463548064,0.9315475478,0.6868867278,0.7251973008,0.9907225506,0.8939259599,0.9998819213,0.8607719442
1900,11.2,Public Private,5,5,5,0.1199055314,0.8800944686,0.8469978928,0.7731271386,0.8008858767,0.9866676226,0.8475637989,0.9998272092,0.7962601864
1901,11.2,"Private, public, protected",5,4.75,4.875,0.05958080292,0.9404191971,0.9239735792,0.7444369197,0.7757060127,0.9890142457,0.8743939959,0.9998479899,0.8207629905
1902,11.2,The access-specifiers that can be used in a C++ class definition is private and public.,5,5,5,0.07663917542,0.9233608246,0.902206719,0.5361920595,0.5929406854,0.9843786141,0.8213923414,0.9998992609,0.8812173316
1903,11.2,public and private.,5,5,5,1.79E-07,1.00E+00,1.00E+00,0.9376598597,0.9452874076,0.9899964144,0.8856236562,0.9999542243,0.9460253085
1904,11.2,"static, long, unsigned",0,1.25,0.625,0.1216657162,0.8783342838,0.8447518581,0.06581582874,0.1801167353,0.9851114994,0.829771811,0.9997277536,0.6789909705
1905,11.2,"Private, Public, Protected, or Friend.",5,4.75,4.875,0.04985773563,0.9501422644,0.9363804279,0.7227051854,0.7566332369,0.9760952365,0.7266840552,0.9999198085,0.9054451951
1906,11.2,"A C++ class definition may include access-specifiers public, private, and static.",4,5,4.5,0.06424087286,0.9357591271,0.9180272269,0.5599274635,0.6137719745,0.9829027756,0.8045182898,0.9998717559,0.84878579
1907,11.2,"local, global, local-variable, function specific",1.5,2.5,2,0.1295146942,0.8704853058,0.8347363888,0.2127615809,0.3090831284,0.9774197539,0.7418279704,0.9998772793,0.8552984809
1908,11.2,"public, private",5,5,5,0.05151379108,0.9484862089,0.9342672645,0.7639323473,0.7928161023,0.9847333545,0.8254482774,0.9998035409,0.7683526868
1909,11.2,"Public, protected, and private.",5,4.75,4.875,0.02891933918,0.9710806608,0.9630982843,0.8059033155,0.8296517665,0.9775682868,0.7435262272,0.9998915558,0.8721321222
1910,11.2,"private, public",5,5,5,0.05151379108,0.9484862089,0.9342672645,0.7639324069,0.7928161546,0.9922712069,0.9116325749,0.9997333061,0.6855379798
1911,11.2,public - can be accessed by any of the program  private - can only be accessed by the class functions themselves and no outside functions or calls,5,5,5,0.08455312252,0.9154468775,0.8921083476,0.2224162221,0.3175564883,0.9721474149,0.6815464994,0.9998271841,0.796230601
1912,11.2,"public , private, protected",5,5,5,0.05958080292,0.9404191971,0.9239735792,0.6698649526,0.710258203,0.9813998719,0.7873347881,0.9998200033,0.7877637027
1913,11.2,public and private,5,5,5,0.04480147362,0.9551985264,0.9428323299,0.7828812599,0.809446545,0.9886446031,0.8701676748,0.9999214956,0.9074344952
1914,11.2,"public, private, protected",5,4.75,4.875,0.05958080292,0.9404191971,0.9239735792,0.6698649526,0.710258203,0.9813998719,0.7873347881,0.9998200033,0.7877637027
1915,11.2,"functions and data members can be given access-specifications of public, private, and friend. public access is given to any functions or members not given specific access rights.",5,4.75,4.875,0.0624974966,0.9375025034,0.9202518136,0.4286955297,0.4985967557,0.9741431921,0.7043652881,0.9999262839,0.913080399
1916,11.2,data member or data functions are access specifiers,0,1.25,0.625,0.1798709631,0.8201290369,0.7704806772,0.02304236963,0.142576768,0.9852568273,0.8314334222,0.9998928801,0.8736935917
1917,11.2,public or private,5,5,5,0.08660262823,0.9133973718,0.8894931331,0.7310602069,0.7639659905,0.9868398321,0.8495327628,0.9998936742,0.8746299063
1918,11.2,public and private,5,5,5,0.04480147362,0.9551985264,0.9428323299,0.7828812599,0.809446545,0.9886446031,0.8701676748,0.9999214956,0.9074344952
1919,11.2,public and private,5,5,5,0.04480147362,0.9551985264,0.9428323299,0.7828812599,0.809446545,0.9886446031,0.8701676748,0.9999214956,0.9074344952
1920,11.2,"public - can be accessed from outside the class private - accessible only from inside the class, not inherited protected - accessible only from inside the class, inherited",5,4.75,4.875,0.08935624361,0.9106437564,0.885979459,0.2610851526,0.3514941314,0.9645566271,0.5947569639,0.9998563999,0.8306793773
1921,11.2,public private protected,5,5,5,0.1032663584,0.8967336416,0.8682298452,0.630900085,0.6760608319,0.9857390907,0.8369473977,0.9998106176,0.7766968319
1922,11.3,ie. GradeBook myGradeBook();  call upon the class and then give it a name like shown,0,2.5,1.25,0.1190670133,0.8809329867,0.8480678605,0.2462500185,0.3384741311,0.9798616713,0.7697477191,0.9999148248,0.8995689065
1923,11.3,They are initialized as a named instance of the template formed by the class. This named instance can then be modified to be different from the class that it was created from.,3,3.75,3.375,0.09777134657,0.9022286534,0.8752416017,0.2484610826,0.3404146633,0.9897286727,0.8825624227,0.9997671225,0.7254112894
1924,11.3,not answered,0,0,0,0.1133880615,0.8866119385,0.8553143284,0.02473258413,0.1440601785,0.9741811535,0.7047993211,0.9995603538,0.4816078089
1925,11.3,Objects are initialized by a value given.  When an object is defined for a certain task.,2,2.5,2.25,0.07612413168,0.9238758683,0.9028639261,0.3386467993,0.4195658223,0.9929370954,0.9192460346,0.9998660873,0.8421019425
1926,11.3,"They are initialized with a "" . "" (dot) between the constructor and the object being created.",0,4.5,2.25,0.08335399628,0.9166460037,0.8936384592,0.3878481388,0.462747195,0.9874997816,0.8570783184,0.999903987,0.8867898865
1927,11.3,objectname classname();  to call a function from the class:  objectname.funciton();,0,2.5,1.25,0.1164613962,0.8835386038,0.8513926854,0.1643774956,0.2666190159,0.9834580016,0.8108664859,0.9999519295,0.943319512
1928,11.3,"If the object refers to a class, the constructor(s) will initialize the objects based on return type and parameters passed. Compiler will auto-create one if one is not provided.",5,5,5,0.08875393867,0.9112460613,0.8867480134,0.4406993091,0.5091318281,0.9724604579,0.6851256877,0.9999342023,0.9224170894
1929,11.3,classname objectname(input parameters);,3,2.5,2.75,0.1475532055,0.8524467945,0.8117188499,0.1776884496,0.2783013251,0.9951806878,0.9448982263,0.9999324591,0.9203617066
1930,11.3,When the class is called by the Constructor,2,5,3.5,0.09525501728,0.9047449827,0.8784524934,0.4087852538,0.4811225761,0.984658223,0.8245892589,0.999899558,0.8815676193
1931,11.3,"Constructors; default when not provided by user, or programmer specified constructors.",5,5,5,0.06854432821,0.9314556718,0.9125359229,0.6472611427,0.6904200534,0.9860469106,0.8404668666,0.9999108297,0.894858216
1932,11.3,Objects are usually initialized at the beginning of the program and are initialized usually in the main function. They are initialized after the class's name.,1,3.75,2.375,0.1026594043,0.8973405957,0.869004332,0.2290096283,0.3233431668,0.989544466,0.8804562888,0.9998764397,0.8543085345
1933,11.3,"&lt;variable type&gt; &lt;variable name&gt;; or, if you want to initialize a variable to a certain value, &lt;variable type&gt; &lt;variable name&gt; = &lt;value&gt;;",1,3.75,2.375,0.1632243991,0.8367756009,0.7917220606,0.11310599,0.2216207695,0.9656316717,0.6070485235,0.9997702897,0.7291457405
1934,11.3,"variables are set to a given value, or 0 if none is given.",1,1.25,1.125,0.09323996305,0.9067600369,0.8810237471,0.212754488,0.3090769033,0.987410531,0.8560578684,0.9998671204,0.843320051
1935,11.3,"When the object is initialized, its constructor is called (whether one is provided or c++ assigns a default constructor).",5,5,5,0.07666772604,0.923332274,0.9021702878,0.4430886805,0.511228851,0.9814232493,0.787602075,0.9999410771,0.9305232601
1936,11.3,"Objects are initialized essentially as copies of the corresponding classes, complete with their own separate variables.",2,3,2.5,0.1001793742,0.8998206258,0.8721689052,0.2307529449,0.3248731822,0.9918342828,0.9066369881,0.9999442756,0.9342946783
1937,11.3,"If you had a class Gradebook, you would initialize it in your main function by use of a constructor in the Gradebook class.  If no constructor is specified or found, c++ will use a default one with no parameters.  Gradebook myGradebook;  In this bit of code, the class Gradebook has been initialized as object myGradebook.",5,5,5,0.08924198151,0.9107580185,0.88612526,0.4366862774,0.5056098057,0.9717081938,0.6765246494,0.9999356609,0.9241369436
1938,11.3,objects are initialized by stating the classname first then assigning a name to the object. Within the object's ( ) is a place where it can be initialized.,3,3.75,3.375,0.09207415581,0.9079258442,0.882511343,0.2861488461,0.3734911889,0.985263634,0.8315112472,0.9999193562,0.9049118931
1939,11.3,They are initialized with a constructor.,5,5,5,0.06461781263,0.9353821874,0.9175462435,0.5693018436,0.6219993644,0.9937427352,0.9284573451,0.9999277331,0.9147891601
1940,11.3,"The value is specified after declaration,  It can initialized anywhere between the declaration and the corresponding }.",1,3.75,2.375,0.1062021852,0.8937978148,0.8644836653,0.2229276299,0.3180053235,0.9906101673,0.8926410214,0.9999565165,0.9487280353
1941,11.3,"with the default constructor for that object in its class.  if no constructor is specified, it uses the default system constructor.",4,5,4.5,0.07455641031,0.9254435897,0.9048643733,0.5551167727,0.6095498896,0.9866014682,0.846807421,0.9999135087,0.898017064
1942,11.3,initialized using the same name as the class,1,4,2.5,0.1380623579,0.8619376421,0.8238293811,0.185462594,0.2851242741,0.9934981296,0.9256606392,0.9997864724,0.7482270356
1943,11.3,they are initialized to a value dependent on the compiler,1,1.25,1.125,0.1072235107,0.8927764893,0.8631804314,0.0566809848,0.1720995735,0.9894723734,0.8796320155,0.9998752518,0.8529078699
1944,11.3,memory is allocated in accordance with their type and initialization input.,1,2.5,1.75,0.09073752165,0.9092624784,0.8842169178,0.2479753643,0.3399883745,0.9907432168,0.8941622476,0.9999409412,0.9303630527
1945,11.3,Objects are assigned a space in memory when they are created. the name given to the object points to the memory address where the objects data resides.,1,1.25,1.125,0.1096060872,0.8903939128,0.8601402112,0.2233410478,0.3183681581,0.9880468748,0.8633335271,0.9998754827,0.8531801514
1946,11.3,using constructor,5,5,5,0.1381981969,0.8618018031,0.8236560475,0.6919627786,0.7296522779,0.9968992844,0.9645478602,0.9998757095,0.8534475349
1947,11.3,by giving them a value,2,1.25,1.625,0.1123118401,0.8876881599,0.8566876107,0.1307289898,0.2370875298,0.9902640825,0.8886840492,0.9998141995,0.7809202959
1948,11.3,"By declaring the class first, the name of the variable, and then any variables that need to be put in the constructor.  Ex. Class myClass(x, y)",5,5,5,0.08503389359,0.9149661064,0.8914948731,0.4592206478,0.5253870121,0.9805438042,0.7775469092,0.9999188786,0.9043488006
1949,11.3,"objects are initialized by giving the object a type, name, and initial value",1,3.75,2.375,0.09608870745,0.9039112926,0.8773886865,0.08396694809,0.1960469978,0.9899432431,0.8850157202,0.9998026598,0.7673137081
1950,11.3,they are initialized to 0,1,1.25,1.125,0.1376191974,0.8623808026,0.8243948637,-0.02249542251,0.102610694,0.9877753973,0.8602295804,0.9998222095,0.7903650332
